model,recall,precision
logistic_regression,0.45638766519823787,0.17505914160189254
logistic_regression,0.45374449339207046,0.17505098572399727
logistic_regression,0.452863436123348,0.17566643882433355
logistic_regression,0.45198237885462555,0.1763492609144036
logistic_regression,0.44933920704845814,0.17634854771784234
logistic_regression,0.4484581497797357,0.17698191933240612
logistic_regression,0.44669603524229073,0.17733473242392445
logistic_regression,0.4440528634361233,0.17733990147783252
logistic_regression,0.4422907488986784,0.1776991150442478
logistic_regression,0.43876651982378856,0.1772872908508366
logistic_regression,0.4352422907488987,0.17693409742120345
logistic_regression,0.4325991189427313,0.17693693693693693
logistic_regression,0.43083700440528633,0.17723812975715839
logistic_regression,0.4281938325991189,0.1772428884026258
logistic_regression,0.4281938325991189,0.178348623853211
logistic_regression,0.42731277533039647,0.1790989660265879
logistic_regression,0.426431718061674,0.17979197622585438
logistic_regression,0.42466960352422906,0.18018691588785046
logistic_regression,0.42290748898678415,0.18058690744920994
logistic_regression,0.42290748898678415,0.18168054504163514
logistic_regression,0.4220264317180617,0.1824761904761905
logistic_regression,0.42026431718061674,0.18289877300613497
logistic_regression,0.4167400881057269,0.18255499807024314
logistic_regression,0.4167400881057269,0.1836893203883495
logistic_regression,0.41409691629955947,0.18373729476153244
logistic_regression,0.41145374449339206,0.18378591105863834
logistic_regression,0.40969162995594716,0.18415841584158416
logistic_regression,0.4079295154185022,0.18460925039872408
logistic_regression,0.4079295154185022,0.18586912886391008
logistic_regression,0.4061674008810573,0.18633791430881164
logistic_regression,0.4052863436123348,0.1871440195280716
logistic_regression,0.40440528634361234,0.18803768947152807
logistic_regression,0.4026431718061674,0.18853135313531352
logistic_regression,0.4017621145374449,0.1893687707641196
logistic_regression,0.3991189427312775,0.18946047678795483
logistic_regression,0.3973568281938326,0.18997472620050548
logistic_regression,0.3947136563876652,0.1900721255833687
logistic_regression,0.39383259911894275,0.19094404100811618
